,Unnamed: 0,entity_term,entity_name
16453,16453,Chronic histoplasmosis,adverse
16454,16454,Histoplasmosis,adverse
16455,16455,Histoplasmosis acute,adverse
16456,16456,Histoplasmosis chronic,adverse
16457,16457,Histoplasmosis NOS,adverse
16458,16458,"Histoplasmosis, unspecified",adverse
16459,16459,"Histoplasmosis, unspecified with mention of other manifestation",adverse
16460,16460,"Histoplasmosis, unspecified without mention of manifestation",adverse
16461,16461,Infection by Histoplasma capsulatum,adverse
16462,16462,Infection by Histoplasma duboisii,adverse
16463,16463,Infection histoplasmosis,adverse
16464,16464,Disseminated histoplasmosis,adverse
16465,16465,Histoplasma capsulatum infection disseminated,adverse
16466,16466,Histoplasmosis disseminated,adverse
16467,16467,Histionic personality disorder,adverse
16468,16468,Histrionic personality,adverse
16469,16469,Histrionic personality disorder,adverse
16470,16470,"Histrionic personality disorder, unspecified",adverse
16471,16471,Hysterical personality,adverse
16472,16472,Hysterical personality disorder,adverse
16473,16473,Other histrionic personality disorder,adverse
16474,16474,Personality unstable,adverse
16475,16475,Psychoinfantile personality,adverse
16476,16476,HIV carrier,adverse
16477,16477,Chronic HIV infection,adverse
16478,16478,Chronic infection with HIV,adverse
16479,16479,HIV disease,adverse
16480,16480,HIV infection,adverse
16481,16481,HIV infection NOS,adverse
16482,16482,HIV-1,adverse
16483,16483,HIV-2,adverse
16484,16484,HIV-2 infection,adverse
16485,16485,Human immunodeficiency virus infection causing lymphadenopathy,adverse
16486,16486,Human immunodeficiency virus infection with specified conditions,adverse
16487,16487,Human immunodeficiency virus infection with specified infections,adverse
16488,16488,"Human immunodeficiency virus infection, unspecified",adverse
16489,16489,Human immunodeficiency virus syndrome,adverse
16490,16490,Human immunodeficiency virus type,adverse
16491,16491,Human T-cell leukaemia virus III,adverse
16492,16492,Human T-cell lymphotropic virus type III infection,adverse
16493,16493,Other human immunodeficiency virus infection,adverse
16494,16494,HIV disease progression,adverse
16495,16495,Human T-cell leukemia virus III,adverse
16496,16496,HIV-1 infection,adverse
16497,16497,HIV infection CDC category unspecified,adverse
16498,16498,CDC Group I HIV infection,adverse
16499,16499,HIV infection CDC Group I,adverse
16500,16500,CDC Group II HIV infection,adverse
16501,16501,HIV infection CDC Group II,adverse
16502,16502,CDC Group III HIV infection,adverse
16503,16503,HIV infection CDC Group III,adverse
16504,16504,HIV-3,adverse
16505,16505,HIV infection CDC Group IV subgroup A,adverse
16506,16506,HIV infection with constitutional disease,adverse
16507,16507,HIV infection CDC Group IV subgroup B,adverse
16508,16508,HIV infection with neurologic disease,adverse
16509,16509,HIV infection CDC Group IV subgroup C1,adverse
16510,16510,HIV infection CDC Group IV subgroup C2,adverse
16511,16511,HIV infection with other specified secondary infections,adverse
16512,16512,HIV infection with specific secondary infections,adverse
16513,16513,HIV infection CDC Group IV subgroup D,adverse
16514,16514,HIV infection with secondary cancers,adverse
16515,16515,HIV infection CDC Group IV subgroup E,adverse
16516,16516,HIV infection with other conditions,adverse
16517,16517,False positive HIV test,adverse
16518,16518,HIV test false positive,adverse
16519,16519,HIV negative,adverse
16520,16520,HIV test negative,adverse
16521,16521,HIV-2 test negative,adverse
16522,16522,HIV positive,adverse
16523,16523,HIV positve,adverse
16524,16524,HIV repeat reactive,adverse
16525,16525,HIV seropositive NOS,adverse
16526,16526,HIV test positive,adverse
16527,16527,HIV test positve,adverse
16528,16528,HTLV III test positive,adverse
16529,16529,Lymphadenopathy associated virus positive,adverse
16530,16530,Positive test for HIV,adverse
16531,16531,HIV-2 test positive,adverse
16532,16532,HIV-1 test positive,adverse
16533,16533,Human immunodeficiency virus test positive,adverse
16534,16534,Human immunodeficiency virus 1 test positive,adverse
16535,16535,Human immunodeficiency virus 2 test positive,adverse
16536,16536,Hodgins,adverse
16537,16537,Hodgkin's disease,adverse
16538,16538,Hodgkin's disease NOS,adverse
16539,16539,"Hodgkin's disease, unspecified type",adverse
16540,16540,Hodgkin's granuloma,adverse
16541,16541,Hodgkin's lymphoma,adverse
16542,16542,Hodgkin's paragranuloma involving intra-abdominal lymph nodes,adverse
16543,16543,Hodgkin's paragranuloma involving intrapelvic lymph nodes,adverse
16544,16544,Hodgkin's paragranuloma involving intrathoracic lymph nodes,adverse
16545,16545,Hodgkin's sarcoma involving intra-abdominal lymph nodes,adverse
16546,16546,Hodgkin's sarcoma involving intrapelvic lymph nodes,adverse
16547,16547,Hodgkin's sarcoma involving intrathoracic lymph nodes,adverse
16548,16548,Lymphogranulomatosis,adverse
16549,16549,Classical Hodgkin lymphoma,adverse
16550,16550,Hodgkin's disease lymphocyte depletion stage I subdiaphragm,adverse
16551,16551,Hodgkin's disease lymphocyte depletion stage I supradiaphragm,adverse
16552,16552,Hodgkin's disease lymphocyte depletion stage II subdiaphragm,adverse
16553,16553,Hodgkin's disease lymphocyte depletion stage II supradiaphragm,adverse
16554,16554,Hodgkin's disease lymphocyte depletion type recurrent,adverse
16555,16555,Hodgkin's disease lymphocyte depletion type refractory,adverse
16556,16556,Hodgkin's disease lymphocyte depletion type stage III,adverse
16557,16557,"Hodgkin's disease, lymphocytic depletion, involving spleen",adverse
16558,16558,Hodgkin's sarcoma involving spleen,adverse
16559,16559,Hodgkin's disease lymphocyte depletion type stage IV,adverse
16560,16560,Hodgkin's disease lymphocyte depletion type stage unspecified,adverse
16561,16561,"Hodgkin's disease, lymphocytic depletion",adverse
16562,16562,Hodgkin's sarcoma,adverse
16563,16563,Hodgkin's disease lymphocyte predominance stage I subdiaphragm,adverse
16564,16564,Hodgkin's disease lymphocyte predominance stage I supradiaphragm,adverse
16565,16565,Hodgkin's disease lymphocyte predominance stage II subdiaphragm,adverse
16566,16566,Hodgkin's disease lymphocyte predominance stage II supradiaphragm,adverse
16567,16567,Hodgkin's disease lymphocyte predominance type recurrent,adverse
16568,16568,Hodgkin's disease lymphocyte predominance type refractory,adverse
16569,16569,Hodgkin's disease lymphocyte predominance type stage III,adverse
16570,16570,"Hodgkin's disease, lymphocytic-histiocytic predominance involving spleen",adverse
16571,16571,Hodgkin's paragranuloma involving spleen,adverse
16572,16572,Hodgkin's disease lymphocyte predominance type stage IV,adverse
16573,16573,Hodgkin's disease lymphocyte predominance type stage unspecified,adverse
16574,16574,"Hodgkin's disease, lymphocytic-histiocytic predominance",adverse
16575,16575,Hodgkin's paragranuloma,adverse
16576,16576,Hodgkin's disease mixed cellularity recurrent,adverse
16577,16577,Hodgkin's disease mixed cellularity refractory,adverse
16578,16578,Hodgkin's disease mixed cellularity stage I subdiaphragmatic,adverse
16579,16579,Hodgkin's disease mixed cellularity stage I supradiaphragmatic,adverse
16580,16580,Hodgkin's disease mixed cellularity stage II subdiaphragmatic,adverse
16581,16581,Hodgkin's disease mixed cellularity stage II supradiaphragmatic,adverse
16582,16582,Hodgkin's disease mixed cellularity stage III,adverse
16583,16583,"Hodgkin's disease, mixed cellularity, involving spleen",adverse
16584,16584,Hodgkin's disease mixed cellularity stage IV,adverse
16585,16585,Hodgkin's disease mixed cellularity,adverse
16586,16586,Hodgkin's disease mixed cellularity stage unspecified,adverse
16587,16587,"Hodgkin's disease, mixed cellularity",adverse
16588,16588,Hodgkin's disease nodular sclerosis,adverse
16589,16589,Hodgkin's disease nodular sclerosis stage unspecified,adverse
16590,16590,"Hodgkin's disease, nodular sclerosis",adverse
16591,16591,Nodular sclerosis,adverse
16592,16592,Hodgkin's disease nodular sclerosis recurrent,adverse
16593,16593,Hodgkin's disease nodular sclerosis refractory,adverse
16594,16594,Hodgkin's disease nodular sclerosis stage III,adverse
16595,16595,"Hodgkin's disease, nodular sclerosis, involving spleen",adverse
16596,16596,Hodgkin's disease nodular sclerosis stage IV,adverse
16597,16597,Hodgkin's disease NOS recurrent,adverse
16598,16598,Hodgkin's disease recurrent,adverse
16599,16599,Hodgkin's disease NOS refractory,adverse
16600,16600,Hodgkin's disease refractory,adverse
16601,16601,Hodgkin's disease NOS stage I,adverse
16602,16602,Hodgkin's disease NOS stage I subdiaphragmatic presentation,adverse
16603,16603,Hodgkin's disease NOS stage I supradiaphragmatic presentation,adverse
16604,16604,Hodgkin's disease stage I,adverse
16605,16605,Hodgkin's granuloma involving intra-abdominal lymph nodes,adverse
16606,16606,Hodgkin's granuloma involving intrapelvic lymph nodes,adverse
16607,16607,Hodgkin's granuloma involving intrathoracic lymph nodes,adverse
16608,16608,Hodgkin's disease NOS stage II,adverse
16609,16609,Hodgkin's disease NOS stage II subdiaphragmatic presentation,adverse
16610,16610,Hodgkin's disease NOS stage II supradiaphragmatic presentation,adverse
16611,16611,Hodgkin's disease stage II,adverse
16612,16612,Hodgkin's disease NOS stage III,adverse
16613,16613,Hodgkin's disease stage III,adverse
16614,16614,"Hodgkin's disease, unspecified type, involving spleen",adverse
16615,16615,Hodgkin's granuloma involving spleen,adverse
16616,16616,Hodgkin's disease unclassifiable,adverse
16617,16617,Holmes-Adie pupil,adverse
16618,16618,Holmes-Adie syndrome,adverse
16619,16619,Pupil Adie's,adverse
16620,16620,Homocystinuria,adverse
16621,16621,Homocysteine urine absent,adverse
16622,16622,Ancylostoma duodenale infection,adverse
16623,16623,Ancylostoma necator infection,adverse
16624,16624,Ancylostomiasis,adverse
16625,16625,Ancylostomiasis and necatoriasis,adverse
16626,16626,"Ancylostomiasis and necatoriasis, unspecified",adverse
16627,16627,Ancylostomiasis due to ancylostoma braziliense,adverse
16628,16628,Ancylostomiasis due to ancylostoma ceylanicum,adverse
16629,16629,Ancylostomiasis due to ancylostoma duodenale,adverse
16630,16630,Hookworm infection,adverse
16631,16631,Necatoriasis due to necator americanus,adverse
16632,16632,Other specified Ancylostoma,adverse
16633,16633,Ancylostoma caninum infection,adverse
16634,16634,External hordeolum,adverse
16635,16635,Hordeolum,adverse
16636,16636,Hordeolum and other deep inflammation of eyelid,adverse
16637,16637,Hordeolum externum,adverse
16638,16638,Hordeolum internum,adverse
16639,16639,Infected Meibomian cyst,adverse
16640,16640,Internal hordeolum,adverse
16641,16641,Meibomian cyst infected,adverse
16642,16642,Stye,adverse
16643,16643,Hormone secreting ovarian tumour,adverse
16644,16644,Hormone-secreting ovarian tumor,adverse
16645,16645,Hormone-secreting ovarian tumour,adverse
16646,16646,Horner's syndrome,adverse
16647,16647,Hostility,adverse
16648,16648,Human bite,adverse
16649,16649,Ehrlichia canis infection,adverse
16650,16650,Ehrlichia chafeenis,adverse
16651,16651,Ehrlichia chaffeensis infection,adverse
16652,16652,Human ehrlichiosis,adverse
16653,16653,Ehrlichia chaffeensis,adverse
16654,16654,Human herpesvirus 6 infection,adverse
16655,16655,Human herpesvirus 6 infection reactivation,adverse
16656,16656,HTLV-I,adverse
16657,16657,Human T-cell leukemia virus type I infection,adverse
16658,16658,Human T-cell lymphotropic virus type I infection,adverse
16659,16659,Human T-cell leukaemia virus type I infection,adverse
16660,16660,HTLV-I infection,adverse
16661,16661,"Closed, fracture of shaft of humerus",adverse
16662,16662,"Closed, fracture of unspecified part of humerus",adverse
16663,16663,Compound fracture - humerus,adverse
16664,16664,"Fracture of anatomical neck of humerus, closed",adverse
16665,16665,"Fracture of anatomical neck of humerus, open",adverse
16666,16666,"Fracture of greater tuberosity of humerus, closed",adverse
16667,16667,"Fracture of greater tuberosity of humerus, open",adverse
16668,16668,Fracture of humerus,adverse
16669,16669,"Fracture of humerus, supracondylar closed",adverse
16670,16670,"Fracture of humerus, supracondylar open",adverse
16671,16671,"Fracture of lateral condyle of humerus, closed",adverse
16672,16672,"Fracture of lateral condyle of humerus, open",adverse
16673,16673,"Fracture of lower end of humerus, closed",adverse
16674,16674,"Fracture of lower end of humerus, open",adverse
16675,16675,"Fracture of medial condyle of humerus, closed",adverse
16676,16676,"Fracture of medial condyle of humerus, open",adverse
16677,16677,"Fracture of shaft of humerus, open",adverse
16678,16678,"Fracture of surgical neck of humerus, closed",adverse
16679,16679,"Fracture of surgical neck of humerus, open",adverse
16680,16680,"Fracture of unspecified condyle(s) of humerus, closed",adverse
16681,16681,"Fracture of unspecified condyle(s) of humerus, open",adverse
16682,16682,"Fracture of unspecified part of humerus, open",adverse
16683,16683,"Fracture of upper end of humerus, closed",adverse
16684,16684,"Fracture of upper end of humerus, open",adverse
16685,16685,Fractured humerus (compound),adverse
16686,16686,Humerus fracture,adverse
16687,16687,Hill-Sachs lesion,adverse
16688,16688,Deficiency of humoral immunity,adverse
16689,16689,Humoral immune defect,adverse
16690,16690,Other deficiency of humoral immunity,adverse
16691,16691,Feeling hungry,adverse
16692,16692,Hunger,adverse
16693,16693,Asteroid hyalosis,adverse
16694,16694,Hyalosis asteroid,adverse
16695,16695,Chylocele of tunica vaginalis,adverse
16696,16696,Congenital hydrocele,adverse
16697,16697,Encysted hydrocele,adverse
16698,16698,Hydrocele,adverse
16699,16699,Hydrocele cord,adverse
16700,16700,Hydrocele male,adverse
16701,16701,"Hydrocele, unspecified",adverse
16702,16702,Other specified types of hydrocele,adverse
16703,16703,Hydrocele aggravated,adverse
16704,16704,Patent processus vaginalis,adverse
16705,16705,Hydrocele female,adverse
16706,16706,"Hydrocele, canal of Nuck",adverse
16707,16707,Hydrocele male infected,adverse
16708,16708,Infected hydrocele,adverse
16709,16709,Communicating hydrocephalus,adverse
16710,16710,Hydrocephalus,adverse
16711,16711,Hydrocephalus acquired,adverse
16712,16712,Hydrocephalus NOS,adverse
16713,16713,Hydrocephaly,adverse
16714,16714,Hydrocephaly communicative,adverse
16715,16715,Hydrocephaly obstructive,adverse
16716,16716,Obstructive hydrocephalus,adverse
16717,16717,Non-communicating hydrocephalus,adverse
16718,16718,Post inflammatory hydrocephalus,adverse
16719,16719,Hydromyelia,adverse
16720,16720,Bilateral hydronephrosis,adverse
16721,16721,Hydronephrosis,adverse
16722,16722,Ureterohydronephrosis,adverse
16723,16723,Hydrops fetalis,adverse
16724,16724,Hydrops fetalis due to isoimmunization,adverse
16725,16725,Hydrops fetalis not due to isoimmunization,adverse
16726,16726,Hydrops foetalis,adverse
16727,16727,Hydrops foetalis due to isoimmunisation,adverse
16728,16728,Hydrops foetalis not due to isoimmunisation,adverse
16729,16729,Hydrosalpinx,adverse
16730,16730,Fluid in fallopian tube,adverse
16731,16731,Hydroureter,adverse
16732,16732,Hydroxycorticosteroids increased,adverse
16733,16733,Hydroxycorticosteroids urine decreased,adverse
16734,16734,Hydroxycorticosteroids urine low,adverse
16735,16735,17 OHCS increased,adverse
16736,16736,Hydroxycorticosteroids urine high,adverse
16737,16737,Hydroxycorticosteroids urine increased,adverse
16738,16738,Dwarf tapeworm infection,adverse
16739,16739,Hymenolepiasis,adverse
16740,16740,Hymenolepsis infection,adverse
16741,16741,Hymenolepsis nana infection,adverse
16742,16742,Auditory hyperacuity,adverse
16743,16743,Hearing abnormally acute,adverse
16744,16744,Hyperacusis,adverse
16745,16745,Painful sensitiveness to sound,adverse
16746,16746,Sound sensitivity increased,adverse
16747,16747,Hyperadrenalism,adverse
16748,16748,Hyperplasia adrenal,adverse
16749,16749,Other corticoadrenal overactivity,adverse
16750,16750,Adrenal cortex activity increased,adverse
16751,16751,Adrenal cortex hyperfunction,adverse
16752,16752,Adrenal cortex hyperplasia,adverse
16753,16753,Adrenal hypercorticism,adverse
16754,16754,Hyperadrenalcorticalism,adverse
16755,16755,Hyperadrenocorticalism,adverse
16756,16756,Hyperadrenocorticism,adverse
16757,16757,Hypercorticism adrenal,adverse
