	id	Topic_Num	Topic_Perc_Contribu	Topic_Keywords	Origin_Text	Text
347	29720	6.0	0.2658	data, coronari, patient, paramet, test, result, angiograph, arteri, hemodynam, blood	Mean Myocardial Perfusion Measures Across Number of Coronary Arteries Containing Calcium  (Coronary Artery Calcium Score >0 in the Respective Artery)  in Subjects With No Clinical Coronary Heart Disease From The Multi-Ethnic Study of Atherosclerosis	['mean', 'myocardi', 'perfus', 'measur', 'number', 'coronari', 'arteri', 'contain', 'calcium', 'coronari', 'arteri', 'calcium', 'score', 'respect', 'arteri', 'subject', 'clinic', 'coronari', 'heart', 'diseas', 'multi', 'ethnic', 'studi', 'atherosclerosi']
348	42118	6.0	0.2654	data, coronari, patient, paramet, test, result, angiograph, arteri, hemodynam, blood	Comparison of Superior Vena Cava Peak Forward and Reverse Flow Velocity in Chronic Obstructive Pulmonary Disease and Constrictive Pericarditis  legend	['comparison', 'superior', 'vena', 'cava', 'peak', 'forward', 'revers', 'flow', 'veloc', 'chronic', 'obstruct', 'pulmonari', 'diseas', 'constrict', 'pericard']
349	17967	6.0	0.265	data, coronari, patient, paramet, test, result, angiograph, arteri, hemodynam, blood	Accuracy of Multislice Computed Tomography for the Detection of Significant Coronary Plaque    : Comparison With IVUS for the Entire Region of Interest and for its 5-mm Subsegments	['accuraci', 'multislic', 'comput', 'tomographi', 'detect', 'signific', 'coronari', 'plaqu', 'comparison', 'ivus', 'entir', 'region', 'mm', 'subseg']
350	7411	7.0	0.2897	risk, associ, factor, control, score, trial, status, accord, distribut, assess	Overview of Used Risk Scores: Risk Factors Used in CHA2DS2-VASc Risk Score and CHADS2 Risk Score	['overview', 'risk', 'score', 'risk', 'factor', 'cha', 'ds', 'vasc', 'risk', 'score', 'chad', 'risk', 'score']
351	20571	7.0	0.2854	risk, associ, factor, control, score, trial, status, accord, distribut, assess	Comparison of CHA2DS2-VASc and CHA2DS2-VASc-R Scores in Predicting Stroke: Relative Hazard Associated With 1-Point Increase in Stroke Risk Score, and C-Statistic	['comparison', 'cha', 'ds', 'vasc', 'cha', 'ds', 'vasc', 'score', 'predict', 'stroke', 'relat', 'hazard', 'associ', 'point', 'increas', 'stroke', 'risk', 'score', 'statist']
352	35369	7.0	0.2838	risk, associ, factor, control, score, trial, status, accord, distribut, assess	Comparison of CHA2DS2-VASc and CHA2DS2-VASc-R Scores in Predicting Stroke: Relative Hazard Associated With 1-Point Increase in Stroke Risk Score, and C-Statistic	['comparison', 'cha', 'ds', 'vasc', 'cha', 'ds', 'vasc', 'score', 'predict', 'stroke', 'relat', 'hazard', 'associ', 'point', 'increas', 'stroke', 'risk', 'score', 'statist']
353	20570	7.0	0.2822	risk, associ, factor, control, score, trial, status, accord, distribut, assess	Hazard of Stroke by Race/Ethnicity, Relative to White Patients, After Controlling for CHA2DS2-VASc Score  (Model 1)  and CHA2DS2-VASc Score Plus Anticoagulant Use  (Model 2)	['hazard', 'stroke', 'race', 'ethnic', 'relat', 'white', 'patient', 'control', 'cha', 'ds', 'vasc', 'score', 'model', 'cha', 'ds', 'vasc', 'score', 'plus', 'anticoagul', 'use', 'model']
354	35368	7.0	0.2822	risk, associ, factor, control, score, trial, status, accord, distribut, assess	Hazard of Stroke by Race/Ethnicity, Relative to White Patients, After Controlling for CHA2DS2-VASc Score  (Model 1)  and CHA2DS2-VASc Score Plus Anticoagulant Use  (Model 2)	['hazard', 'stroke', 'race', 'ethnic', 'relat', 'white', 'patient', 'control', 'cha', 'ds', 'vasc', 'score', 'model', 'cha', 'ds', 'vasc', 'score', 'plus', 'anticoagul', 'use', 'model']
355	12302	7.0	0.2782	risk, associ, factor, control, score, trial, status, accord, distribut, assess	ORunadjusted and ORadj-2 of morbidity at 30 days for patients with anaemia or risk factors and anaemia and risk factors, compared with reference populations of patients with neither anaemia nor risk factors	['orunadjust', 'oradj', 'morbid', 'day', 'patient', 'anaemia', 'risk', 'factor', 'anaemia', 'risk', 'factor', 'compar', 'refer', 'popul', 'patient', 'anaemia', 'risk', 'factor']
356	15492	7.0	0.2664	risk, associ, factor, control, score, trial, status, accord, distribut, assess	7-day risk of stroke stratified according to ABCD score at first assessment in all referrals with suspected TIA to OXVASC and risk of stroke before scheduled clinic appointment in all referrals with suspected TIA to the non-OXVASC hospital-referred weekly TIA clinic	['day', 'risk', 'stroke', 'stratifi', 'accord', 'abcd', 'score', 'assess', 'referr', 'suspect', 'tia', 'oxvasc', 'risk', 'stroke', 'schedul', 'clinic', 'appoint', 'referr', 'suspect', 'tia', 'non', 'oxvasc', 'hospit', 'refer', 'week', 'tia', 'clinic']
357	12301	7.0	0.2651	risk, associ, factor, control, score, trial, status, accord, distribut, assess	ORunadjusted and ORadj-2 of mortality at 30 days for patients with anaemia or risk factors and anaemia and risk factors, compared with reference populations of patients with neither anaemia nor risk factors	['orunadjust', 'oradj', 'mortal', 'day', 'patient', 'anaemia', 'risk', 'factor', 'anaemia', 'risk', 'factor', 'compar', 'refer', 'popul', 'patient', 'anaemia', 'risk', 'factor']
358	5609	7.0	0.2641	risk, associ, factor, control, score, trial, status, accord, distribut, assess	Association of Age, Sex, and Race/Ethnicity With ABI Category, and Age-, Sex-, and Race/Ethnicity-Adjusted Distributions of Risk Factors by ABI Category	['associ', 'age', 'sex', 'race', 'ethnic', 'abi', 'categori', 'age', 'sex', 'race', 'ethnic', 'adjust', 'distribut', 'risk', 'factor', 'abi', 'categori']
359	31531	7.0	0.2585	risk, associ, factor, control, score, trial, status, accord, distribut, assess	Association of TG or TG Genetic Risk Score With CAC 75th Percentile in the FHS	['associ', 'tg', 'tg', 'genet', 'risk', 'score', 'cac', 'th', 'percentil', 'fhs']
360	23698	7.0	0.256	risk, associ, factor, control, score, trial, status, accord, distribut, assess	Relative Risk of Incident CAC and Mean Change in CAC Score With Varying FRS and RRS Groups According to Low- and High-Risk Groups Classified by FRS and RRS, Respectively	['relat', 'risk', 'incid', 'cac', 'mean', 'chang', 'cac', 'score', 'vari', 'frs', 'rrs', 'group', 'accord', 'low', 'high', 'risk', 'group', 'classifi', 'frs', 'rrs', 'respect']
361	38427	7.0	0.2535	risk, associ, factor, control, score, trial, status, accord, distribut, assess	Pooled analysis of the early risk of recurrent vascular events, given per time period after randomisation, in trials of aspirin versus control in secondary prevention after transient ischaemic attack and ischaemic stroke	['pool', 'analysi', 'earli', 'risk', 'recurr', 'vascular', 'event', 'give', 'time', 'period', 'randomis', 'trial', 'aspirin', 'versus', 'control', 'secondari', 'prevent', 'transient', 'ischaem', 'attack', 'ischaem', 'stroke']
362	19874	7.0	0.2531	risk, associ, factor, control, score, trial, status, accord, distribut, assess	Risk of Ischemic Stroke in Patients with an ATRIA Score of 0 to 5, Stratified on the Basis of Their CHA2DS2-VASc Scores	['risk', 'ischem', 'stroke', 'patient', 'atria', 'score', 'stratifi', 'basi', 'cha', 'ds', 'vasc', 'score']
363	39492	7.0	0.2517	risk, associ, factor, control, score, trial, status, accord, distribut, assess	Western Aphasia Battery  (WAB)  subtest scores before and after resection for patients with dominant hemispheric tumour who were dysphasic  (aphasia quotient <937)  before resection	['western', 'aphasia', 'batteri', 'wab', 'subtest', 'score', 'resect', 'patient', 'domin', 'hemispher', 'tumour', 'dysphas', 'aphasia', 'quotient', 'resect']
364	42947	7.0	0.25	risk, associ, factor, control, score, trial, status, accord, distribut, assess	Risk of Ischemic Stroke in AF Female Patients  (CHA2DS2-VASc Score of 2: Female Plus 1 Additional Stroke Risk Factor)	['risk', 'ischem', 'stroke', 'af', 'femal', 'patient', 'cha', 'ds', 'vasc', 'score', 'femal', 'plus', 'addit', 'stroke', 'risk', 'factor']
365	39491	7.0	0.2483	risk, associ, factor, control, score, trial, status, accord, distribut, assess	Western Aphasia Battery  (WAB)  summary scores before and after resection for patients with dominant hemispheric tumour who were dysphasic  (aphasia quotient <937)  before resection	['western', 'aphasia', 'batteri', 'wab', 'summari', 'score', 'resect', 'patient', 'domin', 'hemispher', 'tumour', 'dysphas', 'aphasia', 'quotient', 'resect']
366	39335	7.0	0.24600000000000002	risk, associ, factor, control, score, trial, status, accord, distribut, assess	Severity and duration of upper-respiratory-tract  (URT)  and lower-respiratory-tract  (LRT)  symptoms associated with rhinovirus infection	['sever', 'durat', 'upper', 'respiratori', 'tract', 'urt', 'lower', 'respiratori', 'tract', 'lrt', 'symptom', 'associ', 'rhinovirus', 'infect']
367	35577	7.0	0.2428	risk, associ, factor, control, score, trial, status, accord, distribut, assess	Statistical associations  (p<10107)  between Illumina SNPs and circulating concentrations of LDL cholesterol in a genome-wide meta-analysis of three UK study populations consisting of up to 4337 participants	['statist', 'associ', 'illumina', 'snps', 'circul', 'concentr', 'ldl', 'cholesterol', 'genom', 'wide', 'meta', 'analysi', 'uk', 'studi', 'popul', 'consist', 'particip']
368	45319	7.0	0.2421	risk, associ, factor, control, score, trial, status, accord, distribut, assess	c statistics  (with 95% CI)  for early stroke discrimination with ABCD2, ABCD2-I, and ABCD3-I scores at each timepoint after transient ischaemic attack	['statist', 'ci', 'earli', 'stroke', 'discrimin', 'abcd', 'abcd', 'abcd', 'score', 'timepoint', 'transient', 'ischaem', 'attack']
369	31528	7.0	0.2421	risk, associ, factor, control, score, trial, status, accord, distribut, assess	Association of Lipid Measures or Genetic Risk Scores With CAC 75th Percentile in the Pooled FHS Offspring and Third-Generation Cohorts  (n = 3,110)	['associ', 'lipid', 'measur', 'genet', 'risk', 'score', 'cac', 'th', 'percentil', 'pool', 'fhs', 'offspr', 'generat', 'cohort']
370	7414	7.0	0.2418	risk, associ, factor, control, score, trial, status, accord, distribut, assess	Ischemic Stroke Event Rates Stratified by the Sum of Points for ATRIA, CHADS2, and CHA2DS2-VASc Risk Scores	['ischem', 'stroke', 'event', 'rat', 'stratifi', 'sum', 'point', 'atria', 'chad', 'cha', 'ds', 'vasc', 'risk', 'score']
371	39804	7.0	0.2415	risk, associ, factor, control, score, trial, status, accord, distribut, assess	Randomised controlled trials included in the systematic review and network meta-analysis	['randomis', 'control', 'trial', 'includ', 'systemat', 'review', 'network', 'meta', 'analysi']
372	35576	7.0	0.2412	risk, associ, factor, control, score, trial, status, accord, distribut, assess	Statistical associations  (p<10107)  between Affymetrix SNPs and circulating concentrations of LDL cholesterol in a genome-wide meta-analysis of five study populations consisting of up to 11685 participants	['statist', 'associ', 'affymetrix', 'snps', 'circul', 'concentr', 'ldl', 'cholesterol', 'genom', 'wide', 'meta', 'analysi', 'studi', 'popul', 'consist', 'particip']
373	38428	7.0	0.2408	risk, associ, factor, control, score, trial, status, accord, distribut, assess	Pooled analysis of the effect of any aspirin versus control in secondary prevention after TIA and ischaemic stroke on the early risk of any recurrent ischaemic stroke and on disabling or fatal ischaemic stroke stratified by the nature of the presenting event  (TIA and minor stroke vs major stroke)  and by time from presenting event to randomisation  (14 days vs >14 days)	['pool', 'analysi', 'effect', 'aspirin', 'versus', 'control', 'secondari', 'prevent', 'tia', 'ischaem', 'stroke', 'earli', 'risk', 'recurr', 'ischaem', 'stroke', 'disabl', 'fatal', 'ischaem', 'stroke', 'stratifi', 'natur', 'present', 'event', 'tia', 'minor', 'stroke', 'vs', 'major', 'stroke', 'time', 'present', 'event', 'randomis', 'day', 'vs', 'day']
374	25142	7.0	0.2406	risk, associ, factor, control, score, trial, status, accord, distribut, assess	Prevalence of Solo and Combination Antiplatelet Prescription in AF Patients at Intermediate to High Risk of Stroke, Stratified by Prescription of Aspirin Versus OAC in the Overall CHADS2 Score2 and CHA2DS2-VASc Score2 Cohorts and Subcohorts of Patients With and Without Any Coronary Heart Disease Risk Equivalent	['preval', 'solo', 'combin', 'antiplatelet', 'prescript', 'af', 'patient', 'intermedi', 'high', 'risk', 'stroke', 'stratifi', 'prescript', 'aspirin', 'versus', 'oac', 'overal', 'chad', 'score', 'cha', 'ds', 'vasc', 'score', 'cohort', 'subcohort', 'patient', 'coronari', 'heart', 'diseas', 'risk', 'equival']
375	35390	7.0	0.2396	risk, associ, factor, control, score, trial, status, accord, distribut, assess	Adjuvant radiotherapy received  (within 3 months after surgery) , nodes removed, nodal status, and external-beam radiotherapy  (EBRT)  received in node-positive patients by risk group defined according to ASTEC radiotherapy eligibility	['adjuv', 'radiotherapi', 'receiv', 'month', 'surgeri', 'nod', 'remov', 'nodal', 'status', 'extern', 'beam', 'radiotherapi', 'ebrt', 'receiv', 'node', 'posit', 'patient', 'risk', 'group', 'defin', 'accord', 'astec', 'radiotherapi', 'elig']
376	35929	7.0	0.239	risk, associ, factor, control, score, trial, status, accord, distribut, assess	Distribution of WHODAS disability scores by dementia status and site, and the effects of dementia  (main effect of 10/66 dementia, modified by DSM-IV dementia)  on WHODAS score	['distribut', 'whoda', 'disabl', 'score', 'dementia', 'status', 'site', 'effect', 'dementia', 'main', 'effect', 'dementia', 'modifi', 'dsm', 'iv', 'dementia', 'whoda', 'score']
377	41407	7.0	0.2385	risk, associ, factor, control, score, trial, status, accord, distribut, assess	Drug Prescription Distribution Among Responders by Haplotype Arg389Arg-Ser49Ser  (n = 85)  and Arg389Gly-Ser49Ser  (n = 97)	['drug', 'prescript', 'distribut', 'respond', 'haplotyp', 'arg', 'arg', 'ser', 'ser', 'arg', 'gli', 'ser', 'ser']
378	47947	7.0	0.2375	risk, associ, factor, control, score, trial, status, accord, distribut, assess	Vascular risk factors and retinal vascular signs in patients with lacunar and other ischaemic stroke	['vascular', 'risk', 'factor', 'retin', 'vascular', 'sign', 'patient', 'lacunar', 'ischaem', 'stroke']
379	36176	7.0	0.2375	risk, associ, factor, control, score, trial, status, accord, distribut, assess	Availability of data from randomised trials that began before 1990 of adjuvant tamoxifen versus no adjuvant tamoxifen	['avail', 'data', 'randomis', 'trial', 'begin', 'adjuv', 'tamoxifen', 'versus', 'adjuv', 'tamoxifen']
380	39490	7.0	0.2365	risk, associ, factor, control, score, trial, status, accord, distribut, assess	Western Aphasia Battery  (WAB)  summary scores before and after resection for patients whose language was classified as normal  (aphasia quotient 938)  before resection	['western', 'aphasia', 'batteri', 'wab', 'summari', 'score', 'resect', 'patient', 'languag', 'classifi', 'normal', 'aphasia', 'quotient', 'resect']
381	35578	7.0	0.2359	risk, associ, factor, control, score, trial, status, accord, distribut, assess	Imputed SNPs showing genome-wide statistical association  (p<10107)  with circulating concentrations of LDL cholesterol; meta-analysis of four study populations consisting of up to 9988 participants	['imput', 'snps', 'show', 'genom', 'wide', 'statist', 'associ', 'circul', 'concentr', 'ldl', 'cholesterol', 'meta', 'analysi', 'studi', 'popul', 'consist', 'particip']
382	38606	7.0	0.2352	risk, associ, factor, control, score, trial, status, accord, distribut, assess	Risk of transient ischaemic attack according to use of HRT and identified risk factors in women aged 4564 years	['risk', 'transient', 'ischaem', 'attack', 'accord', 'use', 'hrt', 'identifi', 'risk', 'factor', 'women', 'age', 'year']
383	18492	7.0	0.2334	risk, associ, factor, control, score, trial, status, accord, distribut, assess	Prevalence Rates of Major Cardiovascular Risk Factors in Patients With Familial P-CAD and Their Respective Age- and Gender-Matched Control Subjects, According to Parental History of CAD in Patients with Familial P-CAD *	['preval', 'rat', 'major', 'cardiovascular', 'risk', 'factor', 'patient', 'famili', 'cad', 'respect', 'age', 'gender', 'match', 'control', 'subject', 'accord', 'parent', 'histori', 'cad', 'patient', 'famili', 'cad']
384	27220	7.0	0.2334	risk, associ, factor, control, score, trial, status, accord, distribut, assess	Independent contributions to the risk of a second ischaemic stroke for prothrombotic risk factors, antithrombotic treatment, and stroke subtypes	['independ', 'contribut', 'risk', 'second', 'ischaem', 'stroke', 'prothrombot', 'risk', 'factor', 'antithrombot', 'treatment', 'stroke', 'subtyp']
385	22335	7.0	0.2331	risk, associ, factor, control, score, trial, status, accord, distribut, assess	Design of randomised trials of unfractionated heparin compared with placebo or untreated control in acute coronary syndrome without ST elevation	['design', 'randomis', 'trial', 'unfraction', 'heparin', 'compar', 'placebo', 'untreat', 'control', 'acut', 'coronari', 'syndrom', 'st', 'elev']
386	25769	7.0	0.2329	risk, associ, factor, control, score, trial, status, accord, distribut, assess	Discrimination between benign and malignant thyroid lesions by CD44v6 and galectin-3 immunodetection on fresh cytological material from preoperative fine-needle aspiration	['discrimin', 'benign', 'malign', 'thyroid', 'lesion', 'cd', 'galectin', 'immunodetect', 'fresh', 'cytolog', 'materi', 'preoper', 'fine', 'needl', 'aspir']
387	26395	7.0	0.2325	risk, associ, factor, control, score, trial, status, accord, distribut, assess	Risk of ischaemic stroke subtypes  *   associated with risk factors	['risk', 'ischaem', 'stroke', 'subtyp', 'associ', 'risk', 'factor']
388	50539	7.0	0.2321	risk, associ, factor, control, score, trial, status, accord, distribut, assess	Germline BRCA mutation status according to tumour BRCA mutation status	['germlin', 'brca', 'mutat', 'status', 'accord', 'tumour', 'brca', 'mutat', 'status']
389	10148	7.0	0.2309	risk, associ, factor, control, score, trial, status, accord, distribut, assess	Multivariable Logistic Regression Predicting the Likelihood of CAD According to Quartiles of LBP Levels, Markers of Systemic Inflammation, and Established Cardiovascular Risk Factors	['multivari', 'logist', 'regress', 'predict', 'likelihood', 'cad', 'accord', 'quartil', 'lbp', 'level', 'marker', 'system', 'inflamm', 'establish', 'cardiovascular', 'risk', 'factor']
390	8857	7.0	0.2309	risk, associ, factor, control, score, trial, status, accord, distribut, assess	Evaluating the Predictive Ability of the HAS-BLED Score Versus CHADS2 or CHA2DS2-VASc Score for the Detection of MajorBleeding Using C-Statistics, Relative NRI, and IDI Indexes	['evalu', 'predict', 'abil', 'bleed', 'score', 'versus', 'chad', 'cha', 'ds', 'vasc', 'score', 'detect', 'majorbleed', 'statist', 'relat', 'nri', 'idi', 'index']
391	27138	7.0	0.2304	risk, associ, factor, control, score, trial, status, accord, distribut, assess	Description of haemostatic gene polymorphisms in this review and their associated intermediate phenotypes	['descript', 'haemostat', 'gene', 'polymorph', 'review', 'associ', 'intermedi', 'phenotyp']
392	38604	7.0	0.23	risk, associ, factor, control, score, trial, status, accord, distribut, assess	Risk of intracerebral haemorrhage according to use of HRT and identified risk factors in women aged 4564 years	['risk', 'intracerebr', 'haemorrhag', 'accord', 'use', 'hrt', 'identifi', 'risk', 'factor', 'women', 'age', 'year']
393	45985	7.0	0.2298	risk, associ, factor, control, score, trial, status, accord, distribut, assess	Prevalence of different risk factors in cryptogenic versus other transient ischaemic attack and ischaemic stroke subtypes	['preval', 'differ', 'risk', 'factor', 'cryptogen', 'versus', 'transient', 'ischaem', 'attack', 'ischaem', 'stroke', 'subtyp']
394	48049	7.0	0.2291	risk, associ, factor, control, score, trial, status, accord, distribut, assess	Women with hormone-receptor-positive tumours and who did not report either symptom at trial entry with vasomotor symptoms or joint symptoms at the 3-month follow-up visit according to treatment group	['women', 'hormon', 'receptor', 'posit', 'tumour', 'report', 'symptom', 'trial', 'entri', 'vasomotor', 'symptom', 'joint', 'symptom', 'month', 'follow', 'visit', 'accord', 'treatment', 'group']
395	7410	7.0	0.2284	risk, associ, factor, control, score, trial, status, accord, distribut, assess	Overview of Used Risk Scores: Risk Factors Used in ATRIA Risk Score	['overview', 'risk', 'score', 'risk', 'factor', 'atria', 'risk', 'score']
396	11898	7.0	0.2284	risk, associ, factor, control, score, trial, status, accord, distribut, assess	Respiratory-chain enzyme activity in circulating lymphocytes of patients 1 and 3 and of 163 controls	['respiratori', 'chain', 'enzym', 'activ', 'circul', 'lymphocyt', 'patient', 'control']
397	47654	7.0	0.2265	risk, associ, factor, control, score, trial, status, accord, distribut, assess	SLC6A3 mutations identified in patients with dopamine transporter deficiency syndrome	['slc', 'mutat', 'identifi', 'patient', 'dopamin', 'transport', 'defici', 'syndrom']
398	23696	7.0	0.2263	risk, associ, factor, control, score, trial, status, accord, distribut, assess	Relative Risk of Incident CAC Associated With Increasing Risk Categories According to FRS and RRS Classification	['relat', 'risk', 'incid', 'cac', 'associ', 'increas', 'risk', 'categori', 'accord', 'frs', 'rrs', 'classif']
399	23697	7.0	0.2262	risk, associ, factor, control, score, trial, status, accord, distribut, assess	Mean Change in CAC Score  (Agatston Units)  Associated With Increasing Risk Categories According to FRS and RRS Classification	['mean', 'chang', 'cac', 'score', 'agatston', 'unit', 'associ', 'increas', 'risk', 'categori', 'accord', 'frs', 'rrs', 'classif']
